1.43473101136,103.792647545
1.37778400411,103.896999312
1.30283234894,103.896999312
1.35991267494,103.746294821
1.32228170244,103.769469185
1.35066789729,103.723124466
1.37860732805,103.757881503
1.30302778572,103.862206487
1.34055902699,103.850610853
1.36874937025,103.839016207
1.33085651975,103.908598889
1.35053445139,103.746294821
1.30315778239,103.839016207
1.3593727309,103.839016207
1.3127827424,103.792647545
1.43444562349,103.839016207
1.32182164287,103.850610853
1.43473101136,103.792647545
1.43487331642,103.769469185
1.34109201485,103.757881503
1.36874937025,103.839016207
1.33995478044,103.955007002
1.38730135526,103.87380311
1.32129227582,103.943403506
1.40641730361,103.815829889
1.45337987197,103.815829889
1.38716257422,103.896999312
1.35066789729,103.723124466
1.2846921437,103.792647545
1.45337987197,103.815829889
1.35910128457,103.885400718
1.37853906021,103.769469185
1.31291296077,103.769469185
1.36868113372,103.850610853
1.34939030962,103.943403506
1.39640330737,103.920199448
1.35869227163,103.955007002
1.31245615857,103.850610853
1.30348174348,103.781057866
1.35869227163,103.955007002
1.36868113372,103.850610853
1.42498300235,103.850610853
1.37853906021,103.769469185
1.37867553362,103.746294821
1.37860732805,103.757881503
1.38737065171,103.862206487
1.34979613783,103.87380311
1.34932245797,103.955007002
1.36806422089,103.955007002
1.38709308962,103.908598889
1.43444562349,103.839016207
1.33072300006,103.931800987
1.34135705513,103.711540794
1.34135705513,103.711540794
1.32241261049,103.746294821
1.33072300006,103.931800987
1.41566459636,103.839016207
1.35066789729,103.723124466
1.37853906021,103.769469185
1.35991267494,103.746294821
1.42533756451,103.792647545
1.34002216138,103.943403506
1.33105634794,103.87380311
1.34972865237,103.885400718
1.38743988545,103.850610853
1.36806422089,103.955007002
1.34993092572,103.850610853
1.39647332464,103.908598889
1.39640330737,103.920199448
1.33112283699,103.862206487
1.34972865237,103.885400718
1.36915749052,103.769469185
1.3127827424,103.792647545
1.38730135526,103.87380311
1.37867553362,103.746294821
1.37757677166,103.931800987
1.34945810023,103.931800987
1.37853906021,103.769469185
1.44412659075,103.792647545
1.34142316382,103.699958128
1.36806422089,103.955007002
1.35066789729,103.723124466
1.33072300006,103.931800987
1.30315778239,103.839016207
1.41566459636,103.839016207
1.3872319961,103.885400718
1.38716257422,103.896999312
1.35869227163,103.955007002
1.37847073012,103.781057866
1.28450055759,103.827422552
1.32149123664,103.908598889
1.40585569343,103.908598889
1.43465976162,103.804238219
1.32129227582,103.943403506
1.43444562349,103.839016207
1.36854447508,103.87380311
1.45337987197,103.815829889
1.37874367695,103.734709142
1.39647332464,103.908598889
1.34932245797,103.955007002
1.36868113372,103.850610853
1.38750905648,103.839016207
1.3030928135,103.850610853
1.33995478044,103.955007002
1.33191601318,103.723124466
1.37847073012,103.781057866
1.42505404358,103.839016207
1.33995478044,103.955007002
1.28450055759,103.827422552
1.37860732805,103.757881503
1.30270176321,103.920199448
1.38716257422,103.896999312
1.29379611071,103.839016207
1.36806422089,103.955007002
1.43480219629,103.781057866
1.36813301427,103.943403506
1.35855544231,103.978216923
1.35869227163,103.955007002
1.38792276598,103.769469185
1.32228170244,103.769469185
1.37860732805,103.757881503
1.43473101136,103.792647545
1.35046763696,103.757881503
1.32175568112,103.862206487
1.31232510981,103.87380311
1.43451706768,103.827422552
1.3412908859,103.723124466
1.44398309363,103.815829889
1.43473101136,103.792647545
1.29386055472,103.827422552
1.38792276598,103.769469185
1.3586238877,103.966611475
1.35869227163,103.955007002
1.4440548748,103.804238219
1.35053445139,103.746294821
1.39668299757,103.87380311
1.37853906021,103.769469185
1.39654327876,103.896999312
1.36806422089,103.955007002
1.32201916966,103.815829889
1.44412659075,103.792647545
1.39654327876,103.896999312
1.37778400411,103.896999312
1.36799536562,103.966611475
1.31245615857,103.850610853
1.41566459636,103.839016207
1.36840756898,103.896999312
1.32188754487,103.839016207
1.34049213089,103.862206487
1.37785295699,103.885400718
1.3400894817,103.931800987
1.36840756898,103.896999312
1.42505404358,103.839016207
1.30361091573,103.757881503
1.32129227582,103.943403506
1.34999822814,103.839016207
1.34142316382,103.699958128
1.37867553362,103.746294821
1.36799536562,103.966611475
1.38709308962,103.908598889
1.29386055472,103.827422552
1.31219382375,103.896999312
1.36868113372,103.850610853
1.35066789729,103.723124466
1.32201916966,103.815829889
1.33078979,103.920199448
1.36799536562,103.966611475
1.35066789729,103.723124466
1.36840756898,103.896999312
1.31297798101,103.757881503
1.31245615857,103.850610853
1.34945810023,103.931800987
1.2846283397,103.804238219
1.30276708553,103.908598889
1.35916923832,103.87380311
1.28456447767,103.815829889
1.31212809172,103.908598889
1.32168965963,103.87380311
1.3872319961,103.885400718
1.34142316382,103.699958128
1.36915749052,103.769469185
1.37785295699,103.885400718
1.37867553362,103.746294821
1.42505404358,103.839016207
1.36806422089,103.955007002
1.33118926586,103.850610853
1.34115836576,103.746294821
1.33995478044,103.955007002
1.34142316382,103.699958128
1.37750756958,103.943403506
1.3400894817,103.931800987
1.44412659075,103.792647545
